     0.080     0.080       0.17850856483
     0.120     0.080       0.19822388887
     0.160     0.080       0.19436280429
     0.200     0.080       0.18750050664
     0.240     0.080       0.18914325535
     0.280     0.080       0.19520269334
     0.320     0.080       0.19764932990
     0.360     0.080       0.19552929699
     0.400     0.080       0.19306345284
     0.440     0.080       0.19311024249
     0.480     0.080       0.19457155466
     0.520     0.080       0.19473570585
     0.560     0.080       0.19299046695
     0.600     0.080       0.19144892693
     0.640     0.080       0.19201359153
     0.680     0.080       0.19414806366
     0.720     0.080       0.19595323503
     0.760     0.080       0.19645944238
     0.800     0.080       0.19617207348
     0.840     0.080       0.19592732191
     0.880     0.080       0.19609116018
     0.920     0.080       0.19673161209
     0.960     0.080       0.19764651358
     1.000     0.080       0.19810959697
     1.040     0.080       0.19762763381
     1.080     0.080       0.19696444273
     1.120     0.080       0.19718797505
     1.160     0.080       0.19775630534
     1.200     0.080       0.19675590098
     1.240     0.080       0.19364464283
     1.280     0.080       0.19146950543
     1.320     0.080       0.19423162937
     1.360     0.080       0.20001922548
     1.400     0.080       0.19976605475
     1.440     0.080       0.18806143105
     1.480     0.080       0.17364372313
     1.520     0.080       0.17056237161
     1.560     0.080       0.17835669219
     1.600     0.080       0.17299985886
     0.080     0.120       0.19736368954
     0.120     0.120       0.22242537141
     0.160     0.120       0.21738950908
     0.200     0.120       0.20446719229
     0.240     0.120       0.20191594958
     0.280     0.120       0.20698818564
     0.320     0.120       0.20969636738
     0.360     0.120       0.20763269067
     0.400     0.120       0.20501863956
     0.440     0.120       0.20526860654
     0.480     0.120       0.20750468969
     0.520     0.120       0.20875422657
     0.560     0.120       0.20795266330
     0.600     0.120       0.20678707957
     0.640     0.120       0.20695777237
     0.680     0.120       0.20814906061
     0.720     0.120       0.20898066461
     0.760     0.120       0.20880249143
     0.800     0.120       0.20805616677
     0.840     0.120       0.20738485456
     0.880     0.120       0.20702891052
     0.920     0.120       0.20701305568
     0.960     0.120       0.20715662837
     1.000     0.120       0.20686738193
     1.040     0.120       0.20584972203
     1.080     0.120       0.20512436330
     1.120     0.120       0.20600815117
     1.160     0.120       0.20782157779
     1.200     0.120       0.20787627995
     1.240     0.120       0.20484945178
     1.280     0.120       0.20210553706
     1.320     0.120       0.20499533415
     1.360     0.120       0.21238063276
     1.400     0.120       0.21458831429
     1.440     0.120       0.20630393922
     1.480     0.120       0.19868040085
     1.520     0.120       0.20570522547
     1.560     0.120       0.21688604355
     1.600     0.120       0.20319411159
     0.080     0.160       0.19268265367
     0.120     0.160       0.21721829474
     0.160     0.160       0.21291056275
     0.200     0.160       0.19959022105
     0.240     0.160       0.19637502730
     0.280     0.160       0.20119370520
     0.320     0.160       0.20400471985
     0.360     0.160       0.20218449831
     0.400     0.160       0.19979231060
     0.440     0.160       0.20015558600
     0.480     0.160       0.20259384811
     0.520     0.160       0.20449267328
     0.560     0.160       0.20470847189
     0.600     0.160       0.20420287549
     0.640     0.160       0.20401303470
     0.680     0.160       0.20404864848
     0.720     0.160       0.20377083123
     0.760     0.160       0.20301571488
     0.800     0.160       0.20206159353
     0.840     0.160       0.20123483241
     0.880     0.160       0.20069688559
     0.920     0.160       0.20051251352
     0.960     0.160       0.20053398609
     1.000     0.160       0.20018757880
     1.040     0.160       0.19912907481
     1.080     0.160       0.19832447171
     1.120     0.160       0.19929414988
     1.160     0.160       0.20170968771
     1.200     0.160       0.20267271996
     1.240     0.160       0.20005431771
     1.280     0.160       0.19679684937
     1.320     0.160       0.19888505340
     1.360     0.160       0.20623120666
     1.400     0.160       0.20946885645
     1.440     0.160       0.20298385620
     1.480     0.160       0.19796724617
     1.520     0.160       0.20784099400
     1.560     0.160       0.21948233247
     1.600     0.160       0.20529966056
     0.080     0.200       0.18494634330
     0.120     0.200       0.20481523871
     0.160     0.200       0.20095624030
     0.200     0.200       0.19130532444
     0.240     0.200       0.19095937908
     0.280     0.200       0.19652034342
     0.320     0.200       0.19899435341
     0.360     0.200       0.19709064066
     0.400     0.200       0.19500251114
     0.440     0.200       0.19531580806
     0.480     0.200       0.19709505141
     0.520     0.200       0.19837836921
     0.560     0.200       0.19861572981
     0.600     0.200       0.19845043123
     0.640     0.200       0.19823248684
     0.680     0.200       0.19778349996
     0.720     0.200       0.19709973037
     0.760     0.200       0.19641765952
     0.800     0.200       0.19590133429
     0.840     0.200       0.19560040534
     0.880     0.200       0.19553387165
     0.920     0.200       0.19578637183
     0.960     0.200       0.19626100361
     1.000     0.200       0.19636546075
     1.040     0.200       0.19554594159
     1.080     0.200       0.19448362291
     1.120     0.200       0.19485391676
     1.160     0.200       0.19697342813
     1.200     0.200       0.19826744497
     1.240     0.200       0.19607444108
     1.280     0.200       0.19254507124
     1.320     0.200       0.19366277754
     1.360     0.200       0.20018725097
     1.400     0.200       0.20318487287
     1.440     0.200       0.19585032761
     1.480     0.200       0.18762136996
     1.520     0.200       0.19287623465
     1.560     0.200       0.20377366245
     1.600     0.200       0.19573932886
     0.080     0.240       0.18579037488
     0.120     0.240       0.20296579599
     0.160     0.240       0.19931420684
     0.200     0.240       0.19247871637
     0.240     0.240       0.19403737783
     0.280     0.240       0.19936908782
     0.320     0.240       0.20083646476
     0.360     0.240       0.19868929684
     0.400     0.240       0.19716246426
     0.440     0.240       0.19768691063
     0.480     0.240       0.19857220352
     0.520     0.240       0.19840516150
     0.560     0.240       0.19766870141
     0.600     0.240       0.19735868275
     0.640     0.240       0.19743259251
     0.680     0.240       0.19733938575
     0.720     0.240       0.19707292318
     0.760     0.240       0.19702325761
     0.800     0.240       0.19733269513
     0.840     0.240       0.19781896472
     0.880     0.240       0.19822816551
     0.920     0.240       0.19858227670
     0.960     0.240       0.19903799891
     1.000     0.240       0.19930186868
     1.040     0.240       0.19875819981
     1.080     0.240       0.19765873253
     1.120     0.240       0.19752354920
     1.160     0.240       0.19911098480
     1.200     0.240       0.20033030212
     1.240     0.240       0.19838862121
     1.280     0.240       0.19480592012
     1.320     0.240       0.19523714483
     1.360     0.240       0.20109798014
     1.400     0.240       0.20433191955
     1.440     0.240       0.19736427069
     1.480     0.240       0.18721486628
     1.520     0.240       0.18829886615
     1.560     0.240       0.19757620990
     1.600     0.240       0.19260583818
     0.080     0.280       0.19111099839
     0.120     0.280       0.20845301449
     0.160     0.280       0.20498679578
     0.200     0.280       0.19838400185
     0.240     0.280       0.19913350046
     0.280     0.280       0.20295558870
     0.320     0.280       0.20335312188
     0.360     0.280       0.20112878084
     0.400     0.280       0.20029254258
     0.440     0.280       0.20147019625
     0.480     0.280       0.20220871270
     0.520     0.280       0.20118500292
     0.560     0.280       0.19964940846
     0.600     0.280       0.19914147258
     0.640     0.280       0.19959855080
     0.680     0.280       0.20010863245
     0.720     0.280       0.20035970211
     0.760     0.280       0.20068146288
     0.800     0.280       0.20128679276
     0.840     0.280       0.20187975466
     0.880     0.280       0.20198065042
     0.920     0.280       0.20167221129
     0.960     0.280       0.20159929991
     1.000     0.280       0.20196531713
     1.040     0.280       0.20204456151
     1.080     0.280       0.20144501328
     1.120     0.280       0.20124100149
     1.160     0.280       0.20243531466
     1.200     0.280       0.20345737040
     1.240     0.280       0.20162653923
     1.280     0.280       0.19810514152
     1.320     0.280       0.19813631475
     1.360     0.280       0.20348693430
     1.400     0.280       0.20740218461
     1.440     0.280       0.20278868079
     1.480     0.280       0.19473519921
     1.520     0.280       0.19568651915
     1.560     0.280       0.20377115905
     1.600     0.280       0.19779516757
     0.080     0.320       0.19232548773
     0.120     0.320       0.21078184247
     0.160     0.320       0.20784831047
     0.200     0.320       0.20051854849
     0.240     0.320       0.19960021973
     0.280     0.320       0.20208875835
     0.320     0.320       0.20200458169
     0.360     0.320       0.19979365170
     0.400     0.320       0.19925259054
     0.440     0.320       0.20102019608
     0.480     0.320       0.20241756737
     0.520     0.320       0.20187416673
     0.560     0.320       0.20063851774
     0.600     0.320       0.20036725700
     0.640     0.320       0.20101942122
     0.680     0.320       0.20157775283
     0.720     0.320       0.20161782205
     0.760     0.320       0.20150877535
     0.800     0.320       0.20159202814
     0.840     0.320       0.20159794390
     0.880     0.320       0.20104111731
     0.920     0.320       0.20017135143
     0.960     0.320       0.20003402233
     1.000     0.320       0.20097665489
     1.040     0.320       0.20181626081
     1.080     0.320       0.20147749782
     1.120     0.320       0.20090514421
     1.160     0.320       0.20164248347
     1.200     0.320       0.20263154805
     1.240     0.320       0.20120882988
     1.280     0.320       0.19812682271
     1.320     0.320       0.19804035127
     1.360     0.320       0.20253689587
     1.400     0.320       0.20604331791
     1.440     0.320       0.20306497812
     1.480     0.320       0.19817928970
     1.520     0.320       0.20129214227
     1.560     0.320       0.20916132629
     1.600     0.320       0.20141555369
     0.080     0.360       0.18861256540
     0.120     0.360       0.20768558979
     0.160     0.360       0.20567153394
     0.200     0.360       0.19847799838
     0.240     0.360       0.19716447592
     0.280     0.360       0.19951146841
     0.320     0.360       0.19956205785
     0.360     0.360       0.19726783037
     0.400     0.360       0.19640676677
     0.440     0.360       0.19809590280
     0.480     0.360       0.19999493659
     0.520     0.360       0.20039169490
     0.560     0.360       0.20007659495
     0.600     0.360       0.20025423169
     0.640     0.360       0.20076099038
     0.680     0.360       0.20073704422
     0.720     0.360       0.20004543662
     0.760     0.360       0.19928693771
     0.800     0.360       0.19892086089
     0.840     0.360       0.19867436588
     0.880     0.360       0.19806407392
     0.920     0.360       0.19744837284
     0.960     0.360       0.19788905978
     1.000     0.360       0.19939666986
     1.040     0.360       0.20019516349
     1.080     0.360       0.19899095595
     1.120     0.360       0.19733752310
     1.160     0.360       0.19765123725
     1.200     0.360       0.19917431474
     1.240     0.360       0.19886963069
     1.280     0.360       0.19685781002
     1.320     0.360       0.19694665074
     1.360     0.360       0.20013247430
     1.400     0.360       0.20167317986
     1.440     0.360       0.19818073511
     1.480     0.360       0.19509510696
     1.520     0.360       0.20048305392
     1.560     0.360       0.20889745653
     1.600     0.360       0.20029419661
     0.080     0.400       0.18544234335
     0.120     0.400       0.20417907834
     0.160     0.400       0.20269235969
     0.200     0.400       0.19649969041
     0.240     0.400       0.19627805054
     0.280     0.400       0.19949284196
     0.320     0.400       0.19994795322
     0.360     0.400       0.19748270512
     0.400     0.400       0.19600340724
     0.440     0.400       0.19699805975
     0.480     0.400       0.19853340089
     0.520     0.400       0.19902774692
     0.560     0.400       0.19898676872
     0.600     0.400       0.19921529293
     0.640     0.400       0.19941915572
     0.680     0.400       0.19899769127
     0.720     0.400       0.19812601805
     0.760     0.400       0.19754149020
     0.800     0.400       0.19760851562
     0.840     0.400       0.19786345959
     0.880     0.400       0.19774822891
     0.920     0.400       0.19762293994
     0.960     0.400       0.19840234518
     1.000     0.400       0.19971776009
     1.040     0.400       0.19957299531
     1.080     0.400       0.19700147212
     1.120     0.400       0.19438768923
     1.160     0.400       0.19476470351
     1.200     0.400       0.19731825590
     1.240     0.400       0.19851127267
     1.280     0.400       0.19782750309
     1.320     0.400       0.19817580283
     1.360     0.400       0.19993071258
     1.400     0.400       0.19919492304
     1.440     0.400       0.19461099803
     1.480     0.400       0.19261291623
     1.520     0.400       0.19973477721
     1.560     0.400       0.20833335817
     1.600     0.400       0.19857728481
     0.080     0.440       0.18631559610
     0.120     0.440       0.20382426679
     0.160     0.440       0.20161914825
     0.200     0.440       0.19607961178
     0.240     0.440       0.19730848074
     0.280     0.440       0.20164458454
     0.320     0.440       0.20249119401
     0.360     0.440       0.19991321862
     0.400     0.440       0.19804637134
     0.440     0.440       0.19839777052
     0.480     0.440       0.19907882810
     0.520     0.440       0.19867590070
     0.560     0.440       0.19786649942
     0.600     0.440       0.19761468470
     0.640     0.440       0.19780690968
     0.680     0.440       0.19788591564
     0.720     0.440       0.19785487652
     0.760     0.440       0.19818459451
     0.800     0.440       0.19900639355
     0.840     0.440       0.19972497225
     0.880     0.440       0.19976656139
     0.920     0.440       0.19953964651
